AllocationYear,PooledFundId,OrganizatinonId,ClusterId,FundId,AllocationSurceId,ClusterBudget,TotalNumbProj
2016,7,3,10,1,3,421872.0,3
2016,7,3,11,1,3,551549.0,2
2016,14,3,4,1,4,1840000.0,2
2016,14,3,6,1,4,4499749.0,2
2016,14,3,7,1,4,1929996.0,2
2016,14,3,9,1,4,1701929.0,2
2016,14,3,10,1,4,1829975.0,3
2016,14,3,11,1,4,1184306.0,1
2016,16,3,6,1,3,2485459.0,1
2016,16,3,7,1,3,600240.0,2
2016,16,3,10,1,3,501413.0,1
2016,16,3,11,1,3,600431.0,1
2016,18,1,1,2,2,243999.61,1
2016,18,1,2,2,1,100000.0,1
2016,18,1,2,2,2,872000.3,2
2016,18,1,3,2,2,1479690.59,5
2016,18,1,4,2,2,535001.67,3
2016,18,1,6,2,2,1249999.6,3
2016,18,1,7,2,2,2893801.3,12
2016,18,1,8,2,1,399999.71,2
2016,18,1,8,2,2,190000.0,1
2016,18,1,9,2,2,2137786.55,7
2016,18,1,10,2,2,1841387.14,9
2016,18,1,11,2,1,410000.0,2
2016,18,1,11,2,2,3477321.23,10
2016,18,2,1,2,2,369634.07,2
2016,18,2,3,2,2,99999.99,2
2016,18,2,4,2,2,219582.19,1
2016,18,2,6,2,2,780000.4,3
2016,18,2,7,2,2,49998.96,1
2016,18,2,10,2,2,1072172.1,4
2016,18,2,11,2,2,275112.86,1
2016,18,3,1,1,4,750000.0,1
2016,18,3,3,1,3,230831.0,1
2016,18,3,4,1,4,1150003.0,1
2016,18,3,6,1,3,814776.0,1
2016,18,3,6,1,4,2550000.0,2
2016,18,3,6,2,1,1000010.09,1
2016,18,3,6,2,2,740050.26,2
2016,18,3,7,1,4,2100000.0,2
2016,18,3,7,2,1,749997.72,2
2016,18,3,7,2,2,79978.65,1
2016,18,3,9,1,4,849838.0,2
2016,18,3,10,1,3,258859.0,1
2016,18,3,10,1,4,400000.0,1
2016,18,3,10,2,2,319914.59,1
2016,18,3,11,1,3,307826.0,1
2016,18,3,11,1,4,1199974.0,1
2016,18,3,11,2,1,720000.02,2
2016,18,3,11,2,2,350444.81,1
2016,18,3,13,1,3,1373271.0,1
2016,19,3,1,1,3,200000.0,1
2016,19,3,3,1,4,200022.0,1
2016,19,3,4,1,3,1201327.0,2
2016,19,3,4,1,4,199999.0,1
2016,19,3,6,1,3,3990302.0,1
2016,19,3,6,1,4,4600407.0,2
2016,19,3,7,1,3,1400000.0,3
2016,19,3,7,1,4,1900000.0,4
2016,19,3,9,1,3,1500006.0,2
2016,19,3,9,1,4,1500123.0,3
2016,19,3,10,1,3,699917.0,2
2016,19,3,11,1,3,1000000.0,1
2016,19,3,11,1,4,600000.0,1
2016,19,3,12,1,4,1000000.0,1
2016,22,1,2,2,2,90000.0,1
2016,22,1,3,2,2,162000.66,2
2016,22,1,4,2,2,241349.78,1
2016,22,1,6,2,2,91000.0,1
2016,22,1,10,2,2,284478.56,3
2016,22,1,11,2,2,304985.99,4
2016,22,2,3,2,2,54997.76,1
2016,22,2,4,2,1,54075.02,1
2016,22,2,6,2,1,97099.52,2
2016,22,2,6,2,2,52684.99,1
2016,22,2,7,2,1,99998.0,1
2016,22,2,7,2,2,149759.12,1
2016,22,2,10,2,2,109279.27,2
2016,22,2,11,2,1,179072.51,2
2016,22,2,11,2,2,152524.41,2
2016,24,3,6,1,3,1228025.0,1
2016,24,3,7,1,3,187304.0,1
2016,24,3,11,1,3,550087.0,1
2016,25,3,3,1,3,255868.0,1
2016,25,3,4,1,3,1632301.0,1
2016,25,3,6,1,3,2056743.0,2
2016,25,3,7,1,3,389487.0,2
2016,25,3,11,1,3,1018337.0,1
2016,26,3,6,1,3,1593187.0,2
2016,26,3,6,1,4,784000.0,1
2016,26,3,7,1,3,1000113.0,2
2016,26,3,7,1,4,2695960.0,3
2016,26,3,9,1,3,1252868.0,2
2016,26,3,9,1,4,4520732.0,2
2016,26,3,11,1,3,1208351.0,1
2016,27,1,3,2,1,1091201.14,3
2016,27,1,3,2,2,577831.12,1
2016,27,1,4,2,1,1266513.76,3
2016,27,1,6,2,1,3711884.05,4
2016,27,1,6,2,2,990944.43,2
2016,27,1,7,2,1,8030186.82,11
2016,27,1,7,2,2,2124123.42,4
2016,27,1,8,2,1,1632632.51,2
2016,27,1,8,2,2,1127725.95,3
2016,27,1,9,2,1,1211303.96,3
2016,27,1,9,2,2,1775377.96,4
2016,27,1,10,2,1,1918817.4,5
2016,27,1,10,2,2,676905.7,3
2016,27,1,11,2,1,3707068.42,5
2016,27,1,11,2,2,1942703.09,3
2016,27,1,13,2,1,715000.0,1
2016,27,2,3,2,1,1200031.17,3
2016,27,2,3,2,2,831729.58,3
2016,27,2,4,2,1,2159203.48,6
2016,27,2,6,2,1,1150462.77,2
2016,27,2,6,2,2,1909659.13,3
2016,27,2,8,2,1,592690.46,2
2016,27,2,10,2,1,2321489.78,9
2016,27,2,11,2,1,1836671.42,4
2016,27,3,3,1,4,1056917.0,1
2016,27,3,3,2,1,516000.0,1
2016,27,3,4,1,4,4045831.0,2
2016,27,3,4,2,1,1806000.0,1
2016,27,3,6,1,3,1950002.0,2
2016,27,3,6,1,4,2396358.0,3
2016,27,3,6,2,1,959994.61,1
2016,27,3,7,1,3,2105780.0,4
2016,27,3,7,2,1,889150.7,2
2016,27,3,8,2,1,3255456.51,2
2016,27,3,9,1,4,796399.0,1
2016,27,3,11,2,1,1247726.06,2
2016,27,3,12,2,1,4215677.07,5
2016,27,3,13,1,3,1538397.0,1
2016,27,3,13,1,4,2700000.0,2
2016,27,4,11,2,2,477377.11,1
2016,28,3,6,1,3,1269902.0,2
2016,28,3,7,1,3,500113.0,2
2016,28,3,9,1,3,100003.0,1
2016,28,3,11,1,3,102036.0,1
2016,32,3,1,1,3,400000.0,1
2016,32,3,4,1,3,1600000.0,2
2016,32,3,6,1,3,2000000.0,1
2016,32,3,7,1,3,989862.0,3
2016,32,3,10,1,3,499842.0,3
2016,32,3,11,1,3,2011645.0,2
2016,35,3,7,1,4,552598.0,1
2016,35,3,9,1,4,1100001.0,2
2016,35,3,13,1,4,350000.0,1
2016,36,1,4,2,2,3329916.55,5
2016,36,1,6,2,2,9770686.37,11
2016,36,1,7,2,2,3203399.88,13
2016,36,1,8,2,2,244108.58,1
2016,36,1,9,2,2,10644545.05,16
2016,36,1,10,2,2,200000.05,1
2016,36,1,11,2,2,7494334.86,21
2016,36,3,4,1,4,1856176.0,2
2016,36,3,4,2,2,2344407.34,1
2016,36,3,6,1,3,2170297.0,1
2016,36,3,6,1,4,5791119.0,1
2016,36,3,6,2,2,2535829.98,2
2016,36,3,7,1,4,1094548.0,1
2016,36,3,7,2,2,5776143.66,4
2016,36,3,8,2,2,654920.83,2
2016,36,3,9,1,4,500000.0,1
2016,36,3,9,2,2,11502645.84,2
2016,36,3,10,1,4,449276.0,1
2016,36,3,10,2,2,299999.15,1
2016,36,3,11,1,3,2990796.0,1
2016,36,3,11,1,4,1300000.0,1
2016,36,3,11,2,2,1476626.32,1
2016,36,3,12,2,2,1045694.95,1
2016,36,3,13,1,3,4330770.0,2
2016,37,3,2,1,3,124174.0,1
2016,37,3,3,1,3,798719.0,1
2016,37,3,4,1,3,1100067.0,1
2016,37,3,5,1,3,44940.0,1
2016,37,3,6,1,3,2564466.0,2
2016,37,3,7,1,3,973171.0,2
2016,37,3,8,1,3,208650.0,1
2016,37,3,9,1,3,328383.0,1
2016,37,3,10,1,3,797237.0,4
2016,37,3,11,1,3,1082575.0,1
2016,42,3,6,1,3,3632115.0,1
2016,42,3,7,1,3,697561.0,1
2016,42,3,9,1,3,500014.0,1
2016,43,3,7,1,3,2971319.0,3
2016,45,3,3,1,3,579741.0,1
2016,45,3,4,1,3,2964970.0,1
2016,45,3,6,1,3,2643967.0,2
2016,45,3,7,1,3,1309106.0,3
2016,45,3,9,1,3,510754.0,1
2016,45,3,10,1,3,207952.0,1
2016,45,3,11,1,3,986754.0,1
2016,45,3,13,1,3,1179996.0,1
2016,49,1,1,2,1,399986.8,1
2016,49,1,1,2,2,1382486.62,4
2016,49,1,2,2,2,1488414.67,3
2016,49,1,3,2,2,1990439.62,6
2016,49,1,4,2,2,6684401.28,13
2016,49,1,6,2,2,1452882.24,5
2016,49,1,7,2,2,3772977.84,11
2016,49,1,10,2,2,4384861.67,11
2016,49,1,11,2,2,11071151.82,19
2016,49,1,12,2,2,564190.67,2
2016,49,1,13,2,1,988662.27,3
2016,49,1,13,2,2,3199519.21,5
2016,49,2,3,2,2,299990.55,1
2016,49,2,4,2,2,1516514.13,4
2016,49,2,6,2,2,3667155.13,10
2016,49,2,7,2,2,946307.46,5
2016,49,2,10,2,2,148901.2,1
2016,49,2,11,2,2,2034003.67,6
2016,49,3,1,1,3,600000.0,1
2016,49,3,1,2,1,399887.25,1
2016,49,3,1,2,2,399998.78,1
2016,49,3,3,2,2,1650207.03,1
2016,49,3,4,1,3,12154000.0,4
2016,49,3,4,2,2,8426161.64,4
2016,49,3,6,2,2,1400000.25,2
2016,49,3,7,1,3,16499642.0,4
2016,49,3,7,2,1,2444787.3,3
2016,49,3,7,2,2,13196639.53,6
2016,49,3,10,1,3,1100108.0,2
2016,49,3,10,2,2,3210825.82,5
2016,49,3,11,1,3,3000494.0,1
2016,49,3,11,2,1,999075.56,1
2016,49,3,11,2,2,5429093.71,4
2016,49,3,12,2,2,1170580.0,2
2016,49,3,13,2,1,814925.61,2
2016,49,3,13,2,2,1000000.18,1
2016,49,4,4,2,2,854856.97,2
2016,49,4,11,2,2,896840.05,2
2016,51,1,4,2,2,6193565.33,16
2016,51,1,6,2,2,386417.5,1
2016,51,1,7,2,1,172373.58,1
2016,51,1,7,2,2,1185049.78,4
2016,51,1,10,2,2,706865.8,4
2016,51,1,11,2,2,380109.56,1
2016,51,2,4,2,2,295704.81,1
2016,51,2,7,2,2,1895242.19,5
2016,51,2,9,2,2,292442.13,2
2016,51,2,10,2,2,349999.38,1
2016,51,3,7,1,3,3768617.0,4
2016,51,3,9,1,3,500018.0,1
2016,51,3,10,1,3,200227.0,1
2016,51,3,11,1,3,4000015.0,1
2016,51,3,12,1,3,908643.0,2
2016,52,3,6,1,4,1500004.0,1
2016,52,3,7,1,3,962943.0,2
2016,52,3,7,1,4,748742.0,3
2016,52,3,9,1,4,350000.0,1
2016,52,3,13,1,4,1400000.0,1
2016,54,3,6,1,3,328811.0,1
2016,55,1,2,2,1,52732.63,1
2016,55,1,2,2,2,1060767.08,2
2016,55,1,4,2,1,1649388.62,5
2016,55,1,4,2,2,5474763.42,6
2016,55,1,6,2,1,250000.0,1
2016,55,1,6,2,2,373679.77,2
2016,55,1,7,2,2,2724571.85,4
2016,55,1,10,2,1,1135291.02,3
2016,55,1,10,2,2,2433975.02,8
2016,55,1,11,2,1,754507.01,3
2016,55,1,11,2,2,5112488.87,6
2016,55,2,2,2,2,1346165.62,5
2016,55,2,4,2,1,98050.62,1
2016,55,2,4,2,2,1171517.43,1
2016,55,2,10,2,1,130850.03,1
2016,55,2,10,2,2,1310831.27,6
2016,55,2,11,2,1,380817.07,2
2016,55,2,11,2,2,199709.94,1
2016,55,3,7,2,2,231850.21,1
2016,55,3,10,2,2,385548.64,1
2016,55,3,11,2,2,1167463.15,1
2016,56,3,6,1,3,4250091.0,3
2016,56,3,7,1,3,128800.0,1
2016,56,3,9,1,3,229996.0,2
2016,56,3,11,1,3,174031.0,1
2016,58,3,2,1,4,1000001.0,1
2016,58,3,4,1,4,800000.0,1
2016,58,3,6,1,4,2487750.0,1
2016,58,3,7,1,4,2500000.0,2
2016,58,3,10,1,4,1435630.0,2
2016,58,3,11,1,4,999994.0,1
2016,58,3,13,1,4,2400005.0,3
2016,58,3,15,1,4,365644.0,1
2016,59,3,6,1,3,3003766.0,2
2016,59,3,7,1,3,941449.0,2
2016,59,3,9,1,3,1433051.0,2
2016,59,3,11,1,3,610622.0,1
2016,60,3,4,1,3,662186.0,1
2016,60,3,6,1,3,608270.0,1
2016,60,3,7,1,3,167047.0,1
2016,61,3,3,1,4,1080000.0,1
2016,61,3,4,1,4,700010.0,2
2016,61,3,6,1,4,4200000.0,2
2016,61,3,7,1,4,1499970.0,4
2016,61,3,9,1,4,4220000.0,2
2016,61,3,10,1,4,1625000.0,3
2016,61,3,11,1,4,2300000.0,3
2016,61,3,15,1,4,375000.0,1
2016,65,3,2,1,3,500285.0,1
2016,65,3,6,1,3,854787.0,1
2016,65,3,7,1,3,478131.0,1
2016,65,3,9,1,3,609771.0,1
2016,66,3,6,1,3,3833454.0,2
2016,66,3,9,1,3,522374.0,2
2016,66,3,11,1,3,323975.0,1
2016,67,1,3,2,1,642601.26,2
2016,67,1,4,2,1,94197.43,1
2016,67,1,7,2,1,584804.18,2
2016,67,1,10,2,1,686977.71,4
2016,67,1,11,2,1,397931.84,3
2016,67,2,3,2,1,226217.35,2
2016,67,2,4,2,1,636485.94,4
2016,67,2,6,2,1,875947.72,3
2016,67,2,7,2,1,248541.94,2
2016,67,2,9,2,1,19607.6,1
2016,67,2,10,2,1,121335.29,1
2016,67,2,11,2,1,21115.88,1
2016,67,3,4,2,1,999465.48,1
2016,67,3,6,1,3,2497252.0,2
2016,67,3,7,1,3,623195.0,1
2016,67,3,10,1,3,450010.0,1
2016,69,3,6,1,3,1119240.0,2
2016,69,3,9,1,3,823759.0,2
2016,71,3,4,1,3,1297238.0,2
2016,71,3,7,1,3,442637.0,2
2016,71,3,8,1,3,905006.0,1
2016,71,3,9,1,3,1165023.0,2
2016,71,3,10,1,3,452275.0,2
2016,71,3,11,1,3,727096.0,1
2016,72,3,4,1,3,3985228.0,2
2016,72,3,6,1,3,7495509.0,2
2016,72,3,7,1,3,1404215.0,4
2016,72,3,8,1,3,1000000.0,1
2016,72,3,9,1,3,4000749.0,2
2016,72,3,10,1,3,3325659.0,8
2016,72,3,11,1,3,2000000.0,1
2016,72,3,12,1,3,272409.0,1
2016,73,1,4,2,2,1647831.06,6
2016,73,1,6,2,2,1174394.69,4
2016,73,1,7,2,2,250000.05,1
2016,73,1,10,2,2,411986.05,3
2016,73,1,11,2,2,996139.29,3
2016,73,2,4,2,2,708852.79,2
2016,73,2,6,2,2,299451.48,1
2016,73,2,10,2,1,137462.39,1
2016,73,2,10,2,2,152140.0,1
2016,73,3,4,2,2,704460.18,2
2016,73,3,6,2,1,200256.93,1
2016,73,3,10,2,2,246795.5,1
2016,73,3,11,2,1,748586.45,2
2016,73,3,11,2,2,480550.64,1
2016,74,1,4,2,2,249994.8,1
2016,74,1,10,2,2,293083.7,3
2016,74,2,3,2,2,849950.18,4
2016,74,2,4,2,2,1249733.13,5
2016,74,2,7,2,2,749988.65,3
2016,74,2,9,2,2,224002.19,2
2016,74,2,10,2,2,545180.81,4
2016,74,2,11,2,2,999152.95,6
2016,74,3,7,2,2,250064.02,1
2016,74,3,9,2,2,425267.03,3
2016,74,3,10,2,2,125057.32,1
2016,74,3,12,2,1,324284.52,2
2016,75,3,6,1,3,3999485.0,1
2016,75,3,9,1,3,736670.0,1
2016,79,3,4,1,3,798710.0,1
2016,79,3,6,1,3,477815.0,1
2016,79,3,7,1,3,520767.0,3
2016,79,3,10,1,3,426143.0,2
2016,79,3,11,1,3,143480.0,1
2016,80,1,1,2,1,1988694.04,7
2016,80,1,1,2,2,258000.54,1
2016,80,1,3,2,2,1048766.94,3
2016,80,1,4,2,2,200712.31,1
2016,80,1,6,2,2,1935033.06,3
2016,80,1,7,2,2,2087544.82,7
2016,80,1,9,2,2,1820351.43,9
2016,80,1,10,2,2,93817.6,1
2016,80,1,11,2,1,74897.86,1
2016,80,1,11,2,2,2156029.75,9
2016,80,2,1,2,1,724474.3,3
2016,80,2,1,2,2,1635882.2,6
2016,80,2,3,2,2,411981.39,2
2016,80,2,4,2,1,126638.14,1
2016,80,2,4,2,2,1116738.65,6
2016,80,2,6,2,2,174992.02,1
2016,80,2,7,2,2,1141611.6,3
2016,80,2,9,2,2,1119006.86,6
2016,80,2,10,2,1,271673.0,1
2016,80,2,10,2,2,2011745.81,7
2016,80,2,11,2,2,1164953.41,3
2016,80,3,1,2,1,2938322.82,8
2016,80,3,1,2,2,923133.61,4
2016,80,3,3,1,3,1000000.0,2
2016,80,3,3,1,4,900000.0,1
2016,80,3,3,2,1,81453.11,1
2016,80,3,3,2,2,570000.0,1
2016,80,3,4,1,3,1699398.0,3
2016,80,3,4,2,1,80164.4,1
2016,80,3,4,2,2,1191488.87,1
2016,80,3,6,1,3,5063270.0,3
2016,80,3,6,2,1,79672.2,1
2016,80,3,6,2,2,852000.1,1
2016,80,3,7,1,3,2427873.0,6
2016,80,3,7,1,4,786728.0,3
2016,80,3,7,2,1,916144.7,3
2016,80,3,7,2,2,1092998.56,3
2016,80,3,9,1,3,2234640.0,4
2016,80,3,9,1,4,1250000.0,2
2016,80,3,9,2,1,846260.78,3
2016,80,3,9,2,2,1825468.36,4
2016,80,3,10,1,3,1179533.0,3
2016,80,3,10,1,4,600000.0,2
2016,80,3,10,2,1,480166.62,2
2016,80,3,10,2,2,782184.25,4
2016,80,3,11,1,3,2590759.0,3
2016,80,3,11,1,4,1054702.0,2
2016,80,3,11,2,1,1548111.7,6
2016,80,3,11,2,2,1140185.75,3
2016,80,3,12,2,1,1100007.72,3
2016,80,3,13,1,3,1448534.0,2
2016,80,3,13,1,4,2399995.0,1
2016,80,4,6,2,2,69144.56,1
2016,80,4,7,2,2,115240.93,1
2016,80,4,9,2,2,514742.8,1
2016,80,4,11,2,2,69144.56,1
2016,81,3,2,1,3,728135.0,1
2016,81,3,4,1,3,1000780.0,1
2016,81,3,6,1,3,1821772.0,2
2016,81,3,6,1,4,1499759.0,1
2016,81,3,7,1,3,220462.0,2
2016,81,3,7,1,4,749394.0,3
2016,81,3,11,1,3,447795.0,1
2016,81,3,11,1,4,249625.0,1
2016,81,3,13,1,4,2500000.0,1
2016,87,1,3,2,1,1973766.06,7
2016,87,1,4,2,1,964669.12,4
2016,87,1,6,2,1,4333293.19,13
2016,87,1,7,2,1,1180024.24,6
2016,87,1,9,2,1,2011643.46,9
2016,87,1,10,2,1,1698368.32,9
2016,87,1,11,2,1,2906297.74,12
2016,87,1,13,2,1,449999.7,2
2016,87,2,3,2,1,279999.08,1
2016,87,2,4,2,1,672017.64,3
2016,87,2,6,2,1,408705.16,2
2016,87,2,7,2,1,1184257.89,7
2016,87,2,9,2,1,620000.24,4
2016,87,2,10,2,1,269581.91,3
2016,87,2,11,2,1,1193782.75,5
2016,87,3,3,2,1,225000.02,1
2016,87,3,4,2,1,1150529.27,3
2016,87,3,6,1,3,3504812.0,2
2016,87,3,6,2,1,3129894.8,5
2016,87,3,7,1,3,2082113.0,5
2016,87,3,7,2,1,340000.04,2
2016,87,3,8,1,3,379028.0,1
2016,87,3,8,2,1,1000000.0,1
2016,87,3,9,1,3,3000004.0,1
2016,87,3,9,2,1,800000.48,1
2016,87,3,10,2,1,364396.1,3
2016,87,3,11,1,3,3919375.0,3
2016,87,3,11,2,1,725033.26,3
2016,87,3,13,2,1,3102668.57,6
2016,88,1,1,2,2,2195045.65,5
2016,88,1,3,2,1,84999.73,1
2016,88,1,3,2,2,1591138.49,7
2016,88,1,4,2,2,3742336.32,12
2016,88,1,6,2,2,3919765.48,12
2016,88,1,7,2,2,3734903.13,13
2016,88,1,9,2,2,6548680.4,17
2016,88,1,10,2,1,150000.0,1
2016,88,1,10,2,2,2698377.98,9
2016,88,1,11,2,1,530000.0,1
2016,88,1,11,2,2,4842246.46,16
2016,88,2,3,2,2,1307248.74,9
2016,88,2,4,2,2,424879.88,4
2016,88,2,6,2,2,780626.8,4
2016,88,2,7,2,2,1921589.94,9
2016,88,2,9,2,1,156862.0,1
2016,88,2,9,2,2,1924428.68,7
2016,88,2,10,2,2,1150006.43,9
2016,88,2,11,2,2,2261579.85,16
2016,88,3,1,1,3,1000000.0,1
2016,88,3,3,1,3,750000.0,1
2016,88,3,3,2,1,449990.64,1
2016,88,3,3,2,2,901382.12,2
2016,88,3,4,1,3,3000000.0,1
2016,88,3,4,2,1,2079202.09,2
2016,88,3,4,2,2,3840014.29,4
2016,88,3,5,2,2,663373.28,2
2016,88,3,6,1,3,2924997.0,2
2016,88,3,6,2,1,800000.0,1
2016,88,3,6,2,2,3300000.13,2
2016,88,3,7,1,3,2389393.0,4
2016,88,3,7,2,1,2864816.73,7
2016,88,3,7,2,2,3367176.56,7
2016,88,3,8,2,2,9050060.33,6
2016,88,3,9,1,3,1273768.0,2
2016,88,3,9,2,1,2570274.48,3
2016,88,3,9,2,2,2872677.71,4
2016,88,3,10,1,3,648822.0,2
2016,88,3,10,2,1,1369883.55,3
2016,88,3,10,2,2,1398729.51,6
2016,88,3,11,1,3,2500000.0,1
2016,88,3,11,2,1,2329996.49,2
2016,88,3,11,2,2,3444012.24,6
2016,88,3,12,1,3,347322.0,1
2016,88,3,12,2,1,1122505.07,1
2016,88,3,13,1,3,5989321.0,1
2016,89,3,4,1,3,1827073.0,2
2016,89,3,6,1,3,756343.0,1
2016,89,3,7,1,3,728456.0,2
2016,89,3,11,1,3,1008208.0,1
2016,90,3,6,1,3,2801868.0,1
2016,90,3,11,1,3,340040.0,1
2016,91,1,3,2,2,2808699.94,4
2016,91,1,4,2,2,1140034.96,4
2016,91,1,6,2,2,3573762.29,4
2016,91,1,10,2,2,1095049.49,5
2016,91,1,11,2,1,1043007.22,2
2016,91,1,11,2,2,5738275.87,9
2016,91,2,3,2,2,721251.85,2
2016,91,2,4,2,1,2723327.5,5
2016,91,2,4,2,2,2600244.93,4
2016,91,2,6,2,1,606690.0,1
2016,91,2,6,2,2,1957491.83,5
2016,91,2,7,2,1,2128447.78,5
2016,91,2,7,2,2,3328905.51,9
2016,91,2,11,2,2,159103.65,1
2016,91,3,4,2,2,2073197.4,3
2016,91,3,6,2,1,1500000.0,1
2016,91,3,6,2,2,5355775.6,4
2016,91,3,7,2,1,1765500.0,2
2016,91,3,7,2,2,2458697.51,3
2016,91,3,8,2,1,2000000.1,1
2016,91,3,9,2,2,2249638.2,3
2016,91,3,10,2,2,1171712.53,1
2016,91,3,11,2,2,278979.17,1
2016,91,4,6,2,1,512797.5,1
2016,93,3,9,1,3,846703.0,1
2016,97,3,4,1,3,3524605.0,1
2016,97,3,6,1,3,3875434.0,1
2016,97,3,6,1,4,6300000.0,2
2016,97,3,7,1,3,201267.0,1
2016,97,3,7,1,4,1275028.0,3
2016,97,3,9,1,4,600000.0,1
2016,97,3,10,1,3,1006191.0,2
2016,97,3,10,1,4,1350000.0,3
2016,97,3,11,1,4,1099999.0,2
2016,97,3,13,1,3,1690000.0,1
2016,97,3,13,1,4,7375000.0,1
2016,99,3,3,1,3,449935.0,1
2016,99,3,4,1,3,850152.0,2
2016,99,3,4,1,4,3150000.0,2
2016,99,3,6,1,4,2000000.0,1
2016,99,3,7,1,4,1194675.0,3
2016,99,3,8,1,4,999997.0,1
2016,99,3,10,1,3,198010.0,1
2016,99,3,10,1,4,1299993.0,3
2016,99,3,11,1,4,2349999.0,2
2016,104,3,6,1,3,665005.0,1
2016,104,3,7,1,3,556079.0,1
2016,104,3,9,1,3,542321.0,1
2016,104,3,11,1,3,2134459.0,3
2016,105,1,4,2,2,7409520.27,9
2016,105,1,6,2,2,10613383.44,13
2016,105,1,7,2,1,160000.08,1
2016,105,1,7,2,2,6057214.08,10
2016,105,1,9,2,2,7090682.3,11
2016,105,1,10,2,2,512400.12,1
2016,105,1,11,2,1,1540412.88,4
2016,105,1,11,2,2,12707141.44,18
2016,105,2,4,2,2,3520482.61,6
2016,105,2,6,2,2,2460786.26,5
2016,105,2,7,2,1,162653.89,1
2016,105,2,7,2,2,4566148.82,9
2016,105,2,9,2,2,1407196.99,4
2016,105,2,10,2,2,2164473.63,6
2016,105,2,11,2,1,243980.84,1
2016,105,2,11,2,2,2070015.63,6
2016,105,3,4,1,4,2890537.0,1
2016,105,3,4,2,2,3212500.0,2
2016,105,3,6,2,2,7159301.91,3
2016,105,3,7,1,3,700000.0,1
2016,105,3,7,1,4,3425000.0,2
2016,105,3,7,2,2,6008793.13,5
2016,105,3,8,2,2,999498.77,1
2016,105,3,9,1,4,1400001.0,1
2016,105,3,9,2,2,9586675.45,5
2016,105,3,10,2,2,1200073.03,2
2016,105,3,11,1,3,1300000.0,1
2016,105,3,11,1,4,897582.0,1
2016,105,3,11,2,2,3220558.49,4
2016,105,3,13,1,4,4375717.0,1
2016,108,1,1,2,1,2999451.86,3
2016,108,1,1,2,2,2554933.83,4
2016,108,1,3,2,2,414562.62,1
2016,108,1,4,2,1,1764648.09,3
2016,108,1,4,2,2,1020814.36,2
2016,108,1,6,2,1,2249297.28,5
2016,108,1,6,2,2,1530235.05,3
2016,108,1,7,2,1,2353278.69,3
2016,108,1,7,2,2,2457383.0,6
2016,108,1,9,2,2,153368.71,2
2016,108,1,10,2,1,354610.84,1
2016,108,1,10,2,2,5211484.29,10
2016,108,1,11,2,1,4290677.65,6
2016,108,1,11,2,2,2225505.01,4
2016,108,2,1,2,1,500000.0,1
2016,108,2,1,2,2,1654625.18,4
2016,108,2,3,2,2,5587822.81,15
2016,108,2,4,2,2,1448220.34,4
2016,108,2,6,2,1,741176.77,2
2016,108,2,6,2,2,5006069.8,10
2016,108,2,7,2,1,945358.91,3
2016,108,2,7,2,2,7025046.72,17
2016,108,2,9,2,2,582142.6,5
2016,108,2,10,2,2,2247044.63,6
2016,108,2,11,2,1,1364879.29,3
2016,108,2,11,2,2,3804947.45,8
2016,108,3,1,2,1,6534378.28,3
2016,108,3,1,2,2,579590.28,1
2016,108,3,4,2,1,5239367.89,4
2016,108,3,4,2,2,2980750.02,1
2016,108,3,6,2,1,3700058.23,2
2016,108,3,6,2,2,1869450.14,3
2016,108,3,7,2,1,4508999.51,2
2016,108,3,11,2,1,2001897.24,1
2016,108,4,1,2,1,3198763.06,2
2016,108,4,6,2,1,500008.32,1
2016,108,4,7,2,1,800930.25,1
2016,108,4,7,2,2,412212.3,1
2016,108,4,11,2,1,499905.07,1
2017,1,1,4,2,2,2262175.57,7
2017,1,1,6,2,1,400000.0,1
2017,1,1,6,2,2,2722546.44,7
2017,1,1,7,2,1,380803.37,1
2017,1,1,7,2,2,4148876.94,9
2017,1,1,9,2,2,2058796.04,7
2017,1,1,10,2,1,102640.61,1
2017,1,1,10,2,2,4813172.62,15
2017,1,1,11,2,2,3273392.04,10
2017,1,1,12,2,2,1009467.16,3
2017,1,2,4,2,2,245802.54,1
2017,1,2,6,2,2,1000951.4,3
2017,1,2,7,2,2,1825624.01,4
2017,1,2,9,2,2,261220.07,3
2017,1,2,10,2,2,3126503.19,11
2017,1,2,11,2,2,1473720.88,4
2017,1,2,12,2,2,104090.79,1
2017,1,3,4,1,4,3099989.0,2
2017,1,3,6,1,4,4600042.0,2
2017,1,3,7,1,4,810628.0,1
2017,1,3,7,2,1,46897.84,1
2017,1,3,7,2,2,5741966.1,3
2017,1,3,9,2,1,2501675.52,1
2017,1,3,9,2,2,5842793.18,3
2017,1,3,10,1,4,922876.0,2
2017,1,3,10,2,1,668178.11,1
2017,1,3,10,2,2,218831.08,1
2017,1,3,11,1,4,563370.0,1
2017,1,3,11,2,2,437662.15,1
2017,1,3,12,2,2,218831.08,1
2017,3,3,4,1,3,3522964.0,1
2017,3,3,6,1,3,1921828.0,2
2017,3,3,7,1,3,1693398.0,3
2017,3,3,10,1,3,2047220.0,2
2017,3,3,11,1,3,1000000.0,1
2017,3,3,12,1,3,260096.0,1
2017,3,3,13,1,3,100002.0,1
2017,4,3,2,1,3,300007.0,1
2017,4,3,3,1,3,198150.0,1
2017,4,3,4,1,3,180006.0,1
2017,4,3,7,1,3,197860.0,1
