DonorId,FiscalYear,FundType,PaidAmt,PledgeAmt,PledgePaidDate,PooledFundId
163,2014,CBPF,0,509164,12-2014,18
163,2014,CBPF,0,368421,12-2014,22
163,2014,CBPF,0,1011736,12-2014,88
163,2014,CBPF,0,1754385,12-2014,108
163,2014,CBPF,0,364203,12-2014,73
183,2014,CBPF,0,9449656,12-2014,1
183,2014,CBPF,0,4739336,12-2014,36
183,2014,CBPF,0,10975300,12-2014,87
183,2014,CBPF,0,11024599,12-2014,80
183,2014,CBPF,0,5329153,12-2014,108
183,2014,CBPF,0,3949447,12-2014,105
52,2015,CBPF,0,5650824,01-2015,87
52,2015,CBPF,0,2372647,01-2015,80
183,2015,CBPF,0,10248447,01-2015,108
13,2015,CBPF,0,3882944,02-2015,1
109,2015,CBPF,0,282739,02-2015,27
86,2015,CBPF,0,3255570,03-2015,18
86,2015,CBPF,0,1060445,03-2015,36
86,2015,CBPF,0,3186522,03-2015,88
86,2015,CBPF,0,1593246,03-2015,80
86,2015,CBPF,0,212089,03-2015,73
124,2015,CBPF,0,5233106,03-2015,88
162,2015,CBPF,0,8085911,03-2015,1
162,2015,CBPF,0,465170,03-2015,22
162,2015,CBPF,0,581462,03-2015,45
162,2015,CBPF,0,1395511,03-2015,74
162,2015,CBPF,0,6566659,03-2015,88
162,2015,CBPF,0,6336249,03-2015,80
162,2015,CBPF,0,1162925,03-2015,91
162,2015,CBPF,0,3488777,03-2015,105
162,2015,CBPF,0,581462,03-2015,73
67,2015,CBPF,0,1091580,04-2015,87
67,2015,CBPF,0,1091580,04-2015,88
67,2015,CBPF,0,1091580,04-2015,80
86,2015,CBPF,0,541711,04-2015,105
98,2015,CBPF,0,200000,04-2015,105
111,2015,CBPF,0,500000,04-2015,91
124,2015,CBPF,0,2232000,04-2015,27
163,2015,CBPF,0,1047778,04-2015,80
183,2015,CBPF,0,2826613,04-2015,18
22,2015,CBPF,0,1659292,05-2015,51
22,2015,CBPF,0,2212389,05-2015,55
22,2015,CBPF,0,2232672,05-2015,88
22,2015,CBPF,0,2212389,05-2015,91
22,2015,CBPF,0,2765486,05-2015,73
52,2015,CBPF,0,1494985,05-2015,18
52,2015,CBPF,0,741179,05-2015,55
52,2015,CBPF,0,1494985,05-2015,87
52,2015,CBPF,0,2985306,05-2015,88
52,2015,CBPF,0,2986447,05-2015,80
52,2015,CBPF,0,1482359,05-2015,105
86,2015,CBPF,0,1103970,05-2015,87
109,2015,CBPF,0,285811,05-2015,18
124,2015,CBPF,0,4429852,05-2015,18
129,2015,CBPF,0,1191797,05-2015,1
129,2015,CBPF,0,6643467,05-2015,88
129,2015,CBPF,0,6622430,05-2015,80
162,2015,CBPF,0,2456341,05-2015,18
163,2015,CBPF,0,2109704,05-2015,105
13,2015,CBPF,0,2320097,06-2015,1
13,2015,CBPF,0,762776,06-2015,67
13,2015,CBPF,0,2426207,06-2015,88
67,2015,CBPF,0,1089324,06-2015,105
98,2015,CBPF,0,500000,06-2015,91
100,2015,CBPF,0,2500000,06-2015,91
109,2015,CBPF,0,272331,06-2015,91
129,2015,CBPF,0,765129,06-2015,18
129,2015,CBPF,0,1910584,06-2015,91
162,2015,CBPF,0,4721198,06-2015,87
183,2015,CBPF,0,15230305,06-2015,88
183,2015,CBPF,0,6106870,06-2015,105
64,2015,CBPF,0,552486,07-2015,108
124,2015,CBPF,0,2237136,07-2015,105
129,2015,CBPF,0,1275216,07-2015,27
162,2015,CBPF,0,7167655,07-2015,27
162,2015,CBPF,0,943841,07-2015,49
162,2015,CBPF,0,589900,07-2015,67
162,2015,CBPF,0,589900,07-2015,74
162,2015,CBPF,0,1180633,07-2015,87
162,2015,CBPF,0,594004,07-2015,88
162,2015,CBPF,0,1179801,07-2015,91
162,2015,CBPF,0,1356772,07-2015,105
163,2015,CBPF,0,1071811,07-2015,36
163,2015,CBPF,0,1062050,07-2015,87
183,2015,CBPF,0,9978359,07-2015,80
183,2015,CBPF,0,4665629,07-2015,105
67,2015,CBPF,0,5464480,08-2015,49
67,2015,CBPF,0,1639344,08-2015,73
81,2015,CBPF,0,1000000,08-2015,91
86,2015,CBPF,0,546448,08-2015,36
124,2015,CBPF,0,4371584,08-2015,49
124,2015,CBPF,0,2155688,08-2015,80
162,2015,CBPF,0,2825372,08-2015,27
183,2015,CBPF,0,14062500,08-2015,49
183,2015,CBPF,0,4687500,08-2015,105
52,2015,CBPF,0,1506931,09-2015,105
88,2015,CBPF,0,551903,09-2015,88
163,2015,CBPF,0,311850,09-2015,22
183,2015,CBPF,0,6283200,09-2015,18
183,2015,CBPF,0,384615,09-2015,67
183,2015,CBPF,0,3076923,09-2015,74
183,2015,CBPF,0,9157200,09-2015,88
13,2015,CBPF,0,350140,10-2015,67
13,2015,CBPF,0,4943872,10-2015,88
67,2015,CBPF,0,1095525,10-2015,1
86,2015,CBPF,0,1122334,10-2015,49
86,2015,CBPF,0,1122334,10-2015,108
124,2015,CBPF,0,11223344,10-2015,105
129,2015,CBPF,0,941619,10-2015,91
129,2015,CBPF,0,1412429,10-2015,108
163,2015,CBPF,0,506105,10-2015,18
163,2015,CBPF,0,2057613,10-2015,36
163,2015,CBPF,0,1033477,10-2015,88
163,2015,CBPF,0,514403,10-2015,73
183,2015,CBPF,0,29090909,10-2015,36
22,2015,CBPF,0,4111842,11-2015,51
22,2015,CBPF,0,4111842,11-2015,55
22,2015,CBPF,0,4111842,11-2015,91
22,2015,CBPF,0,5619517,11-2015,108
67,2015,CBPF,0,1096491,11-2015,91
98,2015,CBPF,0,200000,11-2015,1
129,2015,CBPF,0,2715836,11-2015,88
129,2015,CBPF,0,583566,11-2015,73
162,2015,CBPF,0,1752745,11-2015,51
162,2015,CBPF,0,1168497,11-2015,55
162,2015,CBPF,0,1986445,11-2015,105
163,2015,CBPF,0,3535353,11-2015,91
183,2015,CBPF,0,21159621,11-2015,27
183,2015,CBPF,0,4587155,11-2015,36
183,2015,CBPF,0,7615500,11-2015,88
183,2015,CBPF,0,4587155,11-2015,105
52,2015,CBPF,0,3285003,12-2014,1
86,2015,CBPF,0,619578,12-2014,105
163,2015,CBPF,0,309597,12-2014,108
183,2015,CBPF,0,9450161,12-2014,1
183,2015,CBPF,0,9478672,12-2014,36
183,2015,CBPF,0,783699,12-2014,67
183,2015,CBPF,0,7743362,12-2014,87
183,2015,CBPF,0,20715892,12-2014,88
13,2015,CBPF,0,3589317,12-2015,87
52,2015,CBPF,0,2945074,12-2015,36
80,2015,CBPF,0,750000,12-2015,55
86,2015,CBPF,0,3137593,12-2015,27
86,2015,CBPF,0,2433862,12-2015,36
86,2015,CBPF,0,2089793,12-2015,87
86,2015,CBPF,0,1044882,12-2015,80
86,2015,CBPF,0,529100,12-2015,105
124,2015,CBPF,0,5291005,12-2015,36
124,2015,CBPF,0,15608465,12-2015,49
124,2015,CBPF,0,3174603,12-2015,51
124,2015,CBPF,0,10317460,12-2015,55
124,2015,CBPF,0,10185185,12-2015,91
124,2015,CBPF,0,30555555,12-2015,108
158,2015,CBPF,0,659340,12-2015,22
158,2015,CBPF,0,549450,12-2015,91
158,2015,CBPF,0,549450,12-2015,108
158,2015,CBPF,0,549450,12-2015,73
162,2015,CBPF,0,685557,12-2015,36
162,2015,CBPF,0,1142442,12-2015,87
162,2015,CBPF,0,5532107,12-2015,88
162,2015,CBPF,0,571297,12-2015,73
163,2015,CBPF,0,484010,12-2015,18
163,2015,CBPF,0,304878,12-2015,22
163,2015,CBPF,0,285535,12-2015,87
163,2015,CBPF,0,756010,12-2015,88
163,2015,CBPF,0,388349,12-2015,108
163,2015,CBPF,0,970873,12-2015,105
183,2015,CBPF,0,9022838,12-2015,1
183,2015,CBPF,0,15060240,12-2015,49
183,2015,CBPF,0,495481,12-2015,67
183,2015,CBPF,0,7350682,12-2015,80
183,2015,CBPF,0,7831325,12-2015,105
183,2016,CBPF,0,15527950,01-2015,108
52,2016,CBPF,0,1448393,01-2016,1
52,2016,CBPF,0,2607108,01-2016,87
52,2016,CBPF,0,2896787,01-2016,88
52,2016,CBPF,0,2896787,01-2016,80
52,2016,CBPF,0,2842726,01-2017,1
52,2016,CBPF,0,2869852,01-2017,18
52,2016,CBPF,0,4178214,01-2017,87
52,2016,CBPF,0,2367628,01-2017,80
86,2016,CBPF,0,3390499,02-2016,18
86,2016,CBPF,0,3390499,02-2016,27
86,2016,CBPF,0,3390499,02-2016,87
86,2016,CBPF,0,3390499,02-2016,88
86,2016,CBPF,0,3390499,02-2016,80
13,2016,CBPF,0,3022492,03-2016,36
35,2016,CBPF,0,379413,03-2016,18
35,2016,CBPF,0,760667,03-2016,88
35,2016,CBPF,0,3745318,03-2016,105
67,2016,CBPF,0,1675977,03-2016,73
98,2016,CBPF,0,500000,03-2016,91
124,2016,CBPF,0,6718692,03-2016,1
124,2016,CBPF,0,1115200,03-2016,87
124,2016,CBPF,0,6733491,03-2016,80
162,2016,CBPF,0,7467624,03-2016,1
162,2016,CBPF,0,2015060,03-2016,18
162,2016,CBPF,0,477156,03-2016,22
162,2016,CBPF,0,5926682,03-2016,27
162,2016,CBPF,0,954312,03-2016,36
162,2016,CBPF,0,2027913,03-2016,49
162,2016,CBPF,0,1192890,03-2016,51
162,2016,CBPF,0,1192890,03-2016,55
162,2016,CBPF,0,1192890,03-2016,67
162,2016,CBPF,0,4413694,03-2016,74
162,2016,CBPF,0,4148672,03-2016,87
162,2016,CBPF,0,4504274,03-2016,88
162,2016,CBPF,0,7265742,03-2016,80
162,2016,CBPF,0,2385780,03-2016,91
162,2016,CBPF,0,1192890,03-2016,108
162,2016,CBPF,0,4771561,03-2016,105
163,2016,CBPF,0,1003009,03-2016,36
183,2016,CBPF,0,11318571,03-2016,105
64,2016,CBPF,0,2265005,04-2016,108
67,2016,CBPF,0,1122900,04-2016,1
67,2016,CBPF,0,1122900,04-2016,18
67,2016,CBPF,0,2265005,04-2016,36
67,2016,CBPF,0,5662514,04-2016,49
67,2016,CBPF,0,1698754,04-2016,55
67,2016,CBPF,0,2255973,04-2016,87
67,2016,CBPF,0,2255973,04-2016,88
67,2016,CBPF,0,1127986,04-2016,80
67,2016,CBPF,0,1698754,04-2016,91
67,2016,CBPF,0,2265005,04-2016,108
67,2016,CBPF,0,3397508,04-2016,105
109,2016,CBPF,0,279158,04-2016,18
109,2016,CBPF,0,285226,04-2016,27
109,2016,CBPF,0,277899,04-2016,88
109,2016,CBPF,0,283125,04-2016,91
124,2016,CBPF,0,11273957,04-2016,105
129,2016,CBPF,0,3640065,04-2016,88
141,2016,CBPF,0,5000000,04-2016,108
163,2016,CBPF,0,1516072,04-2016,87
183,2016,CBPF,0,17848484,04-2016,36
183,2016,CBPF,0,9463350,04-2016,80
22,2016,CBPF,0,4395033,05-2015,18
22,2016,CBPF,0,5493791,05-2015,27
22,2016,CBPF,0,1659292,05-2015,51
22,2016,CBPF,0,2212389,05-2015,55
22,2016,CBPF,0,2238688,05-2015,88
22,2016,CBPF,0,2212389,05-2015,91
22,2016,CBPF,0,2765486,05-2015,73
13,2016,CBPF,0,5848785,05-2016,1
13,2016,CBPF,0,1142421,05-2016,67
67,2016,CBPF,0,7936507,05-2016,105
124,2016,CBPF,0,6802721,05-2016,49
124,2016,CBPF,0,6795600,05-2016,88
183,2016,CBPF,0,3639010,05-2016,67
13,2016,CBPF,0,1451179,06-2016,87
13,2016,CBPF,0,2176769,06-2016,88
52,2016,CBPF,0,3789601,06-2016,108
86,2016,CBPF,0,1114827,06-2016,108
86,2016,CBPF,0,2229654,06-2016,105
98,2016,CBPF,0,500000,06-2016,36
124,2016,CBPF,0,6676901,06-2016,27
124,2016,CBPF,0,1127395,06-2016,51
124,2016,CBPF,0,2254791,06-2016,55
124,2016,CBPF,0,6764374,06-2016,91
124,2016,CBPF,0,11273957,06-2016,108
129,2016,CBPF,0,2345313,06-2016,1
163,2016,CBPF,0,310237,06-2016,22
183,2016,CBPF,0,2857142,06-2016,51
183,2016,CBPF,0,5714285,06-2016,91
52,2016,CBPF,0,1486767,07-2016,36
52,2016,CBPF,0,2973535,07-2016,91
67,2016,CBPF,0,5549389,07-2016,49
80,2016,CBPF,0,200000,07-2016,91
124,2016,CBPF,0,4451200,07-2016,18
129,2016,CBPF,0,2832192,07-2016,91
129,2016,CBPF,0,2950200,07-2016,108
162,2016,CBPF,0,586166,07-2016,49
162,2016,CBPF,0,1172332,07-2016,91
162,2016,CBPF,0,1055099,07-2016,105
163,2016,CBPF,0,1020216,07-2016,88
183,2016,CBPF,0,4660997,07-2016,18
183,2016,CBPF,0,19968797,07-2016,88
184,2016,CBPF,0,5000000,07-2016,36
162,2016,CBPF,0,2790396,08-2015,27
13,2016,CBPF,0,1504890,08-2016,49
129,2016,CBPF,0,2434780,08-2016,80
158,2016,CBPF,0,554938,08-2016,22
158,2016,CBPF,0,1109877,08-2016,91
158,2016,CBPF,0,554938,08-2016,108
158,2016,CBPF,0,554938,08-2016,105
158,2016,CBPF,0,554938,08-2016,73
162,2016,CBPF,0,814771,08-2016,1
162,2016,CBPF,0,1396763,08-2016,18
162,2016,CBPF,0,1745958,08-2016,27
162,2016,CBPF,0,1163966,08-2016,87
162,2016,CBPF,0,1163966,08-2016,88
162,2016,CBPF,0,1163966,08-2016,80
183,2016,CBPF,0,5257900,08-2016,27
183,2016,CBPF,0,25940337,08-2016,49
183,2016,CBPF,0,3995098,08-2016,80
184,2016,CBPF,0,5000000,08-2016,49
183,2016,CBPF,0,3076923,09-2015,74
22,2016,CBPF,0,3344481,09-2016,49
86,2016,CBPF,0,1672240,09-2016,49
129,2016,CBPF,0,2464419,09-2016,88
162,2016,CBPF,0,1169864,09-2016,49
163,2016,CBPF,0,608801,09-2016,18
183,2016,CBPF,0,41939711,09-2016,105
93,2016,CBPF,0,603658,10-2016,91
129,2016,CBPF,0,1255495,10-2016,1
162,2016,CBPF,0,1629154,10-2016,27
163,2016,CBPF,0,2061855,10-2016,105
163,2016,CBPF,0,404858,10-2016,73
183,2016,CBPF,0,18292682,10-2016,49
184,2016,CBPF,0,1700000,10-2016,36
22,2016,CBPF,0,4111842,11-2015,51
22,2016,CBPF,0,4111842,11-2015,55
22,2016,CBPF,0,4111842,11-2015,91
22,2016,CBPF,0,5619517,11-2015,108
35,2016,CBPF,0,373692,11-2016,49
67,2016,CBPF,0,2173913,11-2016,91
67,2016,CBPF,0,1086956,11-2016,108
98,2016,CBPF,0,300000,11-2016,105
111,2016,CBPF,0,50000,11-2016,91
124,2016,CBPF,0,4673913,11-2016,49
129,2016,CBPF,0,2380668,11-2016,49
162,2016,CBPF,0,2204587,11-2016,1
162,2016,CBPF,0,1102284,11-2016,18
162,2016,CBPF,0,1102284,11-2016,87
162,2016,CBPF,0,1653436,11-2016,88
162,2016,CBPF,0,881824,11-2016,80
162,2016,CBPF,0,2758164,11-2016,108
162,2016,CBPF,0,2206531,11-2016,105
162,2016,CBPF,0,2206531,11-2016,73
163,2016,CBPF,0,510320,11-2016,80
163,2016,CBPF,0,1510574,11-2016,91
163,2016,CBPF,0,1007049,11-2016,108
183,2016,CBPF,0,14956440,11-2016,27
183,2016,CBPF,0,6231850,11-2016,80
183,2016,CBPF,0,3156565,11-2016,108
183,2016,CBPF,0,9404388,12-2014,36
183,2016,CBPF,0,7989257,12-2014,87
109,2016,CBPF,0,404145,12-2015,88
163,2016,CBPF,0,1524390,12-2015,73
183,2016,CBPF,0,14160774,12-2015,1
49,2016,CBPF,0,10615,12-2016,49
52,2016,CBPF,0,3567351,12-2016,49
52,2016,CBPF,0,1426940,12-2016,67
52,2016,CBPF,0,2853881,12-2016,105
67,2016,CBPF,0,7943975,12-2016,1
67,2016,CBPF,0,3156000,12-2016,18
67,2016,CBPF,0,4798441,12-2016,49
67,2016,CBPF,0,5307855,12-2016,108
67,2016,CBPF,0,3715498,12-2016,105
80,2016,CBPF,0,100000,12-2016,91
86,2016,CBPF,0,1932059,12-2016,36
86,2016,CBPF,0,1061571,12-2016,49
86,2016,CBPF,0,1592356,12-2016,51
86,2016,CBPF,0,1061571,12-2016,55
86,2016,CBPF,0,1061571,12-2016,108
86,2016,CBPF,0,2123142,12-2016,105
86,2016,CBPF,0,212314,12-2016,73
98,2016,CBPF,0,1000000,12-2016,88
124,2016,CBPF,0,2441613,12-2016,91
129,2016,CBPF,0,1985981,12-2016,49
129,2016,CBPF,0,1982553,12-2016,88
129,2016,CBPF,0,2803738,12-2016,91
129,2016,CBPF,0,1752336,12-2016,108
129,2016,CBPF,0,700934,12-2016,73
148,2016,CBPF,0,5000000,12-2016,105
162,2016,CBPF,0,1082271,12-2016,87
163,2016,CBPF,0,399965,12-2016,1
163,2016,CBPF,0,641025,12-2016,36
163,2016,CBPF,0,493096,12-2016,67
163,2016,CBPF,0,986193,12-2016,105
183,2016,CBPF,0,9309000,12-2016,1
183,2016,CBPF,0,622000,12-2016,18
183,2016,CBPF,0,13656250,12-2016,36
183,2016,CBPF,0,5625000,12-2016,49
183,2016,CBPF,0,562500,12-2016,67
183,2016,CBPF,0,3125000,12-2016,91
183,2017,CBPF,0,3105590,01-2015,108
13,2017,CBPF,0,3651708,01-2017,87
13,2017,CBPF,0,3635981,01-2017,88
80,2017,CBPF,0,220000,01-2017,91
67,2017,CBPF,0,2109800,02-2017,87
124,2017,CBPF,0,4252000,02-2017,87
162,2017,CBPF,0,6558957,02-2017,1
162,2017,CBPF,0,1121189,02-2017,18
162,2017,CBPF,0,564716,02-2017,22
162,2017,CBPF,0,5605946,02-2017,27
162,2017,CBPF,0,1694149,02-2017,36
162,2017,CBPF,0,2032979,02-2017,49
162,2017,CBPF,0,1129433,02-2017,51
162,2017,CBPF,0,1129433,02-2017,55
162,2017,CBPF,0,1242376,02-2017,67
162,2017,CBPF,0,3953015,02-2017,72
162,2017,CBPF,0,4517732,02-2017,74
162,2017,CBPF,0,7289132,02-2017,87
162,2017,CBPF,0,4260519,02-2017,88
162,2017,CBPF,0,6502897,02-2017,80
162,2017,CBPF,0,5082448,02-2017,105
162,2017,CBPF,0,564716,02-2017,73
35,2017,CBPF,0,3717472,03-2017,105
86,2017,CBPF,0,1590668,03-2017,51
86,2017,CBPF,0,1590668,03-2017,55
86,2017,CBPF,0,3173936,03-2017,87
86,2017,CBPF,0,3173936,03-2017,88
86,2017,CBPF,0,3173936,03-2017,80
109,2017,CBPF,0,262738,03-2017,18
109,2017,CBPF,0,262738,03-2017,27
109,2017,CBPF,0,265111,03-2017,67
109,2017,CBPF,0,266808,03-2017,72
109,2017,CBPF,0,262738,03-2017,88
109,2017,CBPF,0,265111,03-2017,91
114,2017,CBPF,0,21344,03-2017,72
124,2017,CBPF,0,5336179,03-2017,49
124,2017,CBPF,0,5336179,03-2017,91
124,2017,CBPF,0,5336179,03-2017,108
124,2017,CBPF,0,5336179,03-2017,105
159,2017,CBPF,0,1250,03-2017,72
159,2017,CBPF,0,1250,03-2017,87
159,2017,CBPF,0,1250,03-2017,88
159,2017,CBPF,0,1250,03-2017,105
163,2017,CBPF,0,1972629,03-2017,87
163,2017,CBPF,0,984930,03-2017,88
4,2017,CBPF,0,25000,04-2017,72
4,2017,CBPF,0,25000,04-2017,87
4,2017,CBPF,0,24965,04-2017,88
4,2017,CBPF,0,25000,04-2017,105
35,2017,CBPF,0,375939,04-2017,67
64,2017,CBPF,0,1061571,04-2017,108
67,2017,CBPF,0,1068000,04-2017,18
67,2017,CBPF,0,2148227,04-2017,36
67,2017,CBPF,0,5307855,04-2017,72
67,2017,CBPF,0,2117908,04-2017,88
67,2017,CBPF,0,1057976,04-2017,80
67,2017,CBPF,0,3222341,04-2017,105
80,2017,CBPF,0,200000,04-2017,55
86,2017,CBPF,0,2123142,04-2017,49
86,2017,CBPF,0,4246284,04-2017,105
108,2017,CBPF,0,21231,04-2017,105
129,2017,CBPF,0,2109784,04-2017,1
129,2017,CBPF,0,2930448,04-2017,87
129,2017,CBPF,0,6997166,04-2017,88
183,2017,CBPF,0,11207970,04-2017,105
184,2017,CBPF,0,6000000,04-2017,36
13,2017,CBPF,0,6154315,05-2016,1
183,2017,CBPF,0,3639010,05-2016,67
15,2017,CBPF,0,12500,05-2017,72
15,2017,CBPF,0,12500,05-2017,105
64,2017,CBPF,0,3257328,05-2017,108
67,2017,CBPF,0,10857763,05-2017,49
67,2017,CBPF,0,2171552,05-2017,91
67,2017,CBPF,0,1628664,05-2017,73
86,2017,CBPF,0,3296076,05-2017,18
86,2017,CBPF,0,3296076,05-2017,27
86,2017,CBPF,0,1319880,05-2017,36
98,2017,CBPF,0,1000000,05-2017,72
98,2017,CBPF,0,1500000,05-2017,105
129,2017,CBPF,0,1742970,05-2017,72
129,2017,CBPF,0,3485940,05-2017,105
129,2017,CBPF,0,499651,05-2017,73
158,2017,CBPF,0,542888,05-2017,22
158,2017,CBPF,0,1085776,05-2017,91
158,2017,CBPF,0,760043,05-2017,73
162,2017,CBPF,0,1697520,05-2017,27
162,2017,CBPF,0,7891770,05-2017,72
162,2017,CBPF,0,3960880,05-2017,88
163,2017,CBPF,0,522088,05-2017,36
183,2017,CBPF,0,11630154,05-2017,36
183,2017,CBPF,0,12886597,05-2017,49
183,2017,CBPF,0,2857142,06-2016,51
183,2017,CBPF,0,1428571,06-2016,91
183,2017,CBPF,0,11428571,06-2016,108
13,2017,CBPF,0,2237136,06-2017,67
13,2017,CBPF,0,1520184,06-2017,88
35,2017,CBPF,0,377674,06-2017,18
35,2017,CBPF,0,300034,06-2017,87
35,2017,CBPF,0,375043,06-2017,88
49,2017,CBPF,0,11198,06-2017,105
67,2017,CBPF,0,16349384,06-2017,36
67,2017,CBPF,0,10410672,06-2017,87
67,2017,CBPF,0,10808894,06-2017,88
67,2017,CBPF,0,27625979,06-2017,105
98,2017,CBPF,0,300000,06-2017,87
98,2017,CBPF,0,1000000,06-2017,88
129,2017,CBPF,0,3730017,06-2017,91
129,2017,CBPF,0,2901124,06-2017,108
163,2017,CBPF,0,514889,06-2017,80
163,2017,CBPF,0,2053388,06-2017,105
172,2017,CBPF,0,500000,06-2017,73
183,2017,CBPF,0,12968306,06-2017,88
183,2017,CBPF,0,5787612,06-2017,80
183,2017,CBPF,0,3408889,07-2016,18
22,2017,CBPF,0,1731002,07-2017,18
22,2017,CBPF,0,3462004,07-2017,27
22,2017,CBPF,0,3412969,07-2017,49
22,2017,CBPF,0,1706484,07-2017,51
22,2017,CBPF,0,1706484,07-2017,55
22,2017,CBPF,0,2275312,07-2017,72
22,2017,CBPF,0,4616005,07-2017,88
22,2017,CBPF,0,8248009,07-2017,91
22,2017,CBPF,0,8248009,07-2017,108
22,2017,CBPF,0,4550625,07-2017,105
22,2017,CBPF,0,2730375,07-2017,73
67,2017,CBPF,0,1163500,07-2017,27
86,2017,CBPF,0,2275312,07-2017,72
86,2017,CBPF,0,1706484,07-2017,108
98,2017,CBPF,0,500000,07-2017,36
114,2017,CBPF,0,113765,07-2017,105
114,2017,CBPF,0,34129,07-2017,73
129,2017,CBPF,0,1566735,07-2017,87
129,2017,CBPF,0,1254657,07-2017,80
162,2017,CBPF,0,1804738,07-2017,1
162,2017,CBPF,0,1203018,07-2017,87
162,2017,CBPF,0,1203018,07-2017,80
162,2017,CBPF,0,816707,07-2017,91
162,2017,CBPF,0,816707,07-2017,108
162,2017,CBPF,0,1166725,07-2017,73
163,2017,CBPF,0,521702,07-2017,18
183,2017,CBPF,0,3882794,07-2017,18
184,2017,CBPF,0,7500000,07-2017,36
15,2017,CBPF,0,12500,08-2017,87
15,2017,CBPF,0,12500,08-2017,88
52,2017,CBPF,0,4744583,08-2017,105
88,2017,CBPF,0,588235,08-2017,73
124,2017,CBPF,0,3507476,08-2017,27
163,2017,CBPF,0,1036914,08-2017,18
163,2017,CBPF,0,1039501,08-2017,36
183,2017,CBPF,0,28671428,08-2017,105
183,2017,CBPF,0,3076923,09-2015,74
22,2017,CBPF,0,3344481,09-2016,49
183,2017,CBPF,0,11795543,09-2016,105
13,2017,CBPF,0,3586630,09-2017,87
13,2017,CBPF,0,2391087,09-2017,88
52,2017,CBPF,0,4847309,09-2017,72
52,2017,CBPF,0,4847309,09-2017,105
93,2017,CBPF,0,646830,09-2017,91
98,2017,CBPF,0,5899513,09-2017,1
98,2017,CBPF,0,1000000,09-2017,108
124,2017,CBPF,0,1201923,09-2017,49
124,2017,CBPF,0,4807692,09-2017,72
124,2017,CBPF,0,600961,09-2017,108
162,2017,CBPF,0,2518512,09-2017,27
163,2017,CBPF,0,778816,09-2017,87
183,2017,CBPF,0,6694150,09-2017,27
183,2017,CBPF,0,3201811,09-2017,36
184,2017,CBPF,0,16000000,09-2017,36
184,2017,CBPF,0,5000000,09-2017,105
35,2017,CBPF,0,801924,10-2017,72
35,2017,CBPF,0,564380,10-2017,87
35,2017,CBPF,0,564380,10-2017,88
35,2017,CBPF,0,922213,10-2017,105
52,2017,CBPF,0,3171582,10-2017,87
52,2017,CBPF,0,4757373,10-2017,88
86,2017,CBPF,0,2358490,10-2017,36
129,2017,CBPF,0,998942,10-2017,27
162,2017,CBPF,0,4214679,10-2017,27
162,2017,CBPF,0,3689583,10-2017,36
162,2017,CBPF,0,614930,10-2017,51
162,2017,CBPF,0,614930,10-2017,55
162,2017,CBPF,0,1229861,10-2017,91
162,2017,CBPF,0,1229861,10-2017,108
163,2017,CBPF,0,205761,10-2017,22
163,2017,CBPF,0,1028806,10-2017,72
163,2017,CBPF,0,770602,10-2017,88
183,2017,CBPF,0,15303307,10-2017,80
35,2017,CBPF,0,373692,11-2016,49
163,2017,CBPF,0,1007049,11-2016,91
163,2017,CBPF,0,1007049,11-2016,108
67,2017,CBPF,0,34843205,11-2017,49
67,2017,CBPF,0,580720,11-2017,73
98,2017,CBPF,0,700000,11-2017,80
124,2017,CBPF,0,2896164,11-2017,18
124,2017,CBPF,0,1154348,11-2017,87
124,2017,CBPF,0,2903600,11-2017,105
129,2017,CBPF,0,1223391,11-2017,36
129,2017,CBPF,0,2079765,11-2017,91
129,2017,CBPF,0,1835086,11-2017,108
158,2017,CBPF,0,580720,11-2017,72
158,2017,CBPF,0,696864,11-2017,105
163,2017,CBPF,0,500500,11-2017,36
180,2017,CBPF,0,470,11-2017,22
180,2017,CBPF,0,950,11-2017,36
180,2017,CBPF,0,258,11-2017,49
180,2017,CBPF,0,78,11-2017,55
180,2017,CBPF,0,2213,11-2017,67
180,2017,CBPF,0,7751,11-2017,72
180,2017,CBPF,0,887,11-2017,74
180,2017,CBPF,0,98421,11-2017,91
180,2017,CBPF,0,86532,11-2017,105
180,2017,CBPF,0,4287,11-2017,73
183,2017,CBPF,0,8192612,11-2017,49
183,2017,CBPF,0,9187481,11-2017,88
183,2017,CBPF,0,18376132,12-2015,1
162,2017,CBPF,0,2173676,12-2016,91
162,2017,CBPF,0,2173676,12-2016,108
163,2017,CBPF,0,199965,12-2016,1
163,2017,CBPF,0,197238,12-2016,67
49,2017,CBPF,0,11848,12-2017,49
52,2017,CBPF,0,3184713,12-2017,55
52,2017,CBPF,0,4777070,12-2017,91
52,2017,CBPF,0,1592356,12-2017,108
64,2017,CBPF,0,592417,12-2017,55
64,2017,CBPF,0,1184834,12-2017,108
67,2017,CBPF,0,4704800,12-2017,18
67,2017,CBPF,0,7057200,12-2017,27
67,2017,CBPF,0,2369668,12-2017,51
67,2017,CBPF,0,3554502,12-2017,55
67,2017,CBPF,0,4739336,12-2017,72
67,2017,CBPF,0,11848341,12-2017,108
67,2017,CBPF,0,35545023,12-2017,105
80,2017,CBPF,0,150000,12-2017,73
86,2017,CBPF,0,292694,12-2017,18
86,2017,CBPF,0,585388,12-2017,27
86,2017,CBPF,0,292694,12-2017,80
86,2017,CBPF,0,1481042,12-2017,105
86,2017,CBPF,0,355450,12-2017,73
129,2017,CBPF,0,1812643,12-2017,27
